證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","3877932","660238032","169.30","170.80","169.30","170.60","-0.7000","6487"
"0051","元大中型100","34260","2763606","80.40","81.00","80.20","81.00","0.5000","239"
"0052","富邦科技","499787","83074471","164.50","167.20","164.50","166.85","-0.7500","605"
"0053","元大電子","9610","886960","92.35","92.70","91.95","92.70","0.2000","107"
"0055","元大MSCI金融","181905","4825190","26.50","26.61","26.37","26.50","-0.1100","328"
"0056","元大高股息","18134710","725517183","39.97","40.13","39.75","40.10","0.0900","10467"
"0057","富邦摩台","15028","1891868","126.05","126.25","125.85","126.25","-0.4500","88"
"0061","元大寶滬深","242366","4237985","17.55","17.55","17.45","17.47","-0.1100","178"
"006203","元大MSCI台灣","3875","313789","81.20","81.30","81.00","81.30","0.0000","90"
"006204","永豐臺灣加權","2563","274500","107.50","107.50","107.50","107.50","0.0500","77"
"006205","富邦上証","504245","15231713","30.20","30.35","30.15","30.18","-0.1400","210"
"006206","元大上證50","116300","3366049","28.98","29.01","28.86","28.91","-0.1200","113"
"006207","復華滬深","152915","3508377","23.03","23.08","22.90","22.91","-0.1400","73"
"006208","富邦台50","3815788","380492461","99.50","100.05","99.00","99.90","-0.3000","6538"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","2068873","450544753","216.00","219.30","216.00","218.95","-0.6000","2198"
"00632R","元大台灣50反1","103339408","380029560","3.70","3.70","3.66","3.66","-0.0100","3652"
"00633L","富邦上証正2","5405568","194181071","35.90","36.39","35.72","35.72","-0.5400","1407"
"00634R","富邦上証反1","314000","1408740","4.49","4.51","4.47","4.51","0.0400","22"
"00635U","期元大S&P黃金","758234","20952660","27.63","27.69","27.58","27.69","-0.4300","427"
"00636","國泰中國A50","2431744","51118858","21.01","21.18","20.98","20.98","-0.1200","384"
"00636K","國泰中國A50+U","200","1306","6.53","6.53","6.53","6.53","-0.0600","2"
"00637L","元大滬深300正2","49006100","704812236","14.44","14.58","14.29","14.29","-0.2200","5925"
"00638R","元大滬深300反1","238000","2237910","9.40","9.43","9.36","9.43","0.0700","64"
"00639","富邦深100","323573","3482685","10.71","10.81","10.71","10.73","-0.0800","145"
"00640L","富邦日本正2","891524","51241284","57.30","57.70","57.25","57.55","-0.3500","368"
"00641R","富邦日本反1","584581","3772596","6.46","6.46","6.44","6.45","0.0400","92"
"00642U","期元大S&P石油","1127807","19533069","17.28","17.35","17.28","17.32","-0.0500","350"
"00643","群益深証中小","1206463","13975227","11.57","11.69","11.54","11.55","-0.1300","386"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","910782","34559155","37.94","38.05","37.86","37.96","-0.1600","280"
"00646","元大S&P500","5830918","308746819","53.10","53.20","52.90","52.95","-0.5500","1722"
"00647L","元大S&P500正2","108496","9081402","83.75","83.80","83.65","83.65","-2.1000","104"
"00648R","元大S&P500反1","806100","4608862","5.71","5.72","5.71","5.72","0.0700","85"
"00650L","復華香港正2","43031978","472275114","10.91","11.21","10.86","10.89","-0.3000","4427"
"00651R","復華香港反1","1776999","15122247","8.53","8.56","8.45","8.54","0.1100","186"
"00652","富邦印度","771969","28826630","37.20","37.42","37.20","37.37","0.3000","473"
"00653L","富邦印度正2","1403951","83236313","59.00","59.55","58.95","59.50","1.2500","483"
"00654R","富邦印度反1","263000","1771020","6.77","6.77","6.70","6.73","-0.0700","46"
"00655L","國泰中國A50正2","2916448","71714964","24.51","24.90","24.40","24.40","-0.4300","646"
"00656R","國泰中國A50反1","334250","2824765","8.46","8.47","8.41","8.47","0.0800","23"
"00657","國泰日經225","57004","2578916","45.16","45.35","45.16","45.35","-0.3900","84"
"00657K","國泰日經225+U","200","2812","14.06","14.06","14.06","14.06","-0.1200","2"
"00660","元大歐洲50","2922","105667","36.34","36.34","36.22","36.22","-0.3900","89"
"00661","元大日經225","157681","7823523","49.72","49.72","49.51","49.66","-0.4400","215"
"00662","富邦NASDAQ","4003343","309985558","77.70","77.70","77.25","77.35","-0.9500","1297"
"00663L","國泰臺灣加權正2","10349","2079556","200.05","201.75","200.05","201.25","-0.5000","10"
"00664R","國泰臺灣加權反1","11632300","48353896","4.19","4.19","4.14","4.15","0.0000","353"
"00665L","富邦恒生國企正2","70628919","513348066","7.22","7.44","7.18","7.20","-0.1800","5841"
"00666R","富邦恒生國企反1","383180","5479503","14.23","14.35","14.11","14.31","0.1700","79"
"00668","國泰美國道瓊","195190","8966098","46.07","46.07","45.79","45.80","-0.7200","119"
"00668K","國泰美國道瓊+U","200","2838","14.19","14.19","14.19","14.19","-0.2300","2"
"00669R","國泰美國道瓊反1","6166920","44039746","7.14","7.15","7.13","7.14","0.1100","336"
"00670L","富邦NASDAQ正2","2099160","241695842","115.10","115.30","114.95","114.95","-2.9500","807"
"00671R","富邦NASDAQ反1","7072000","28091040","3.97","3.98","3.96","3.97","0.0500","298"
"00673R","期元大S&P原油反1","12302166","93256349","7.58","7.60","7.56","7.58","0.0200","671"
"00674R","期元大S&P黃金反1","836674","8908098","10.65","10.67","10.63","10.63","0.1600","192"
"00675L","富邦臺灣加權正2","1125056","98329355","86.75","88.10","86.65","87.80","-0.1000","1016"
"00676R","富邦臺灣加權反1","3885950","8990182","2.33","2.33","2.30","2.30","0.0000","189"
"00678","群益那斯達克生技","199929","5663418","28.30","28.36","28.30","28.34","-0.3700","72"
"00680L","元大美債20正2","20404151","170732927","8.37","8.39","8.35","8.36","-0.0900","2177"
"00681R","元大美債20反1","125000","2584820","20.70","20.70","20.66","20.70","0.1000","28"
"00682U","期元大美元指數","10000","212440","21.23","21.26","21.23","21.24","0.0500","8"
"00683L","期元大美元指正2","36000","828340","22.99","23.03","22.99","23.03","0.1200","27"
"00684R","期元大美元指反1","","","","","","","0.0000",""
"00685L","群益臺灣加權正2","170773","13299780","77.20","78.30","77.20","78.20","-0.2000","114"
"00686R","群益臺灣加權反1","1625000","4030140","2.49","2.49","2.47","2.47","-0.0100","25"
"00688L","國泰20年美債正2","10840246","90261157","8.32","8.34","8.31","8.32","-0.0900","1028"
"00689R","國泰20年美債反1","21000","449650","21.40","21.42","21.40","21.42","0.1400","4"
"00690","兆豐藍籌30","902380","29461788","32.40","32.73","32.40","32.64","-0.0800","657"
"00692","富邦公司治理","2255060","91748327","40.62","40.80","40.30","40.73","-0.0900","1370"
"00693U","期街口S&P黃豆","264057","6560617","24.84","24.90","24.79","24.85","-0.0500","65"
"00700","富邦恒生國企","942567","12524563","13.41","13.42","13.20","13.26","-0.1600","338"
"00701","國泰股利精選30","383208","10656666","27.77","27.87","27.72","27.77","-0.1800","317"
"00702","國泰標普低波高息","184977","4274203","23.12","23.13","23.09","23.12","-0.3400","98"
"00703","台新MSCI中國","181962","2906859","16.00","16.10","15.88","15.92","-0.2400","93"
"00706L","期元大S&P日圓正2","5128581","31425337","6.14","6.14","6.12","6.13","-0.0300","672"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","1527160","51500621","33.66","33.85","33.59","33.80","-1.1200","566"
"00709","富邦歐洲","27500","821396","29.89","29.91","29.85","29.88","-0.3800","105"
"00710B","復華彭博非投等債","262847","5097816","19.38","19.41","19.38","19.41","0.0200","51"
"00711B","復華彭博新興債","151478","2471796","16.30","16.34","16.30","16.31","-0.1000","96"
"00712","復華富時不動產","80632397","766069885","9.50","9.53","9.46","9.49","-0.2400","19621"
"00713","元大台灣高息低波","5156690","296581953","57.30","57.65","57.25","57.55","-0.0500","4622"
"00714","群益道瓊美國地產","199918","3796511","18.98","19.02","18.95","18.98","-0.4000","153"
"00715L","期街口布蘭特正2","11300059","175233635","15.50","15.57","15.48","15.50","-0.0400","1852"
"00717","富邦美國特別股","270608","4255799","15.75","15.75","15.71","15.71","-0.1200","123"
"00728","第一金工業30","400010","12328780","30.78","30.92","30.78","30.83","-0.1300","142"
"00730","富邦臺灣優質高息","235487","5149861","21.80","21.96","21.77","21.94","0.0200","149"
"00731","復華富時高息低波","811248","60251144","73.95","74.35","73.95","74.15","-0.2500","2194"
"00733","富邦臺灣中小","1560695","90281832","57.85","58.20","57.35","58.05","0.0000","2086"
"00735","國泰臺韓科技","124201","4439764","35.60","35.77","35.60","35.70","-0.2300","112"
"00736","國泰新興市場","130965","2963155","22.65","22.65","22.62","22.62","-0.1800","106"
"00737","國泰AI+Robo","54488","1675145","30.73","30.76","30.73","30.73","-0.2300","95"
"00738U","期元大道瓊白銀","548846","15323552","27.80","28.09","27.76","28.08","-0.0500","246"
"00739","元大MSCI A股","30795","655605","21.35","21.35","21.25","21.25","-0.2100","69"
"00752","中信中國50","3148570","60337965","19.20","19.37","19.06","19.10","-0.1800","1057"
"00753L","中信中國50正2","29188526","250294367","8.50","8.75","8.50","8.51","-0.1700","4085"
"00757","統一FANG+","5982966","484256843","81.20","81.20","80.75","80.85","-1.8000","4708"
"00762","元大全球AI","289343","17669855","61.35","61.35","60.90","61.10","-0.9000","517"
"00763U","期街口道瓊銅","524224","15415116","29.32","29.50","29.30","29.49","0.0600","206"
"00770","國泰北美科技","479756","21177989","44.29","44.29","44.10","44.14","-0.5800","633"
"00771","元大US高息特別股","22489","388130","17.26","17.27","17.23","17.26","-0.1200","81"
"00775B","新光投等債15+","3887","131563","33.89","33.95","33.89","33.95","-0.1200","89"
"00783","富邦中証500","21816","399307","18.30","18.32","18.28","18.31","-0.0900","14"
"00830","國泰費城半導體","13348721","621323514","46.74","46.74","46.46","46.48","-1.0700","4312"
"00850","元大臺灣ESG永續","827435","35107915","42.26","42.56","42.21","42.48","-0.1100","889"
"00851","台新全球AI","24210","1054529","43.94","43.94","43.50","43.57","-0.5300","75"
"00852L","國泰美國道瓊正2","2056626","49371833","23.97","24.03","23.97","24.01","-0.7700","196"
"00861","元大全球未來通訊","96999","3898327","40.57","40.57","40.17","40.18","-0.5700","107"
"00865B","國泰US短期公債","305218","13772471","45.14","45.16","45.10","45.10","0.0300","66"
"00875","國泰網路資安","496617","15966878","32.51","32.51","32.08","32.08","-0.4300","104"
"00876","元大全球5G","261387","10294986","39.62","39.62","39.33","39.37","-0.2700","165"
"00878","國泰永續高股息","27134919","627669315","23.12","23.18","23.00","23.16","-0.0200","13913"
"00881","國泰台灣5G+","5160794","117635635","22.75","22.86","22.63","22.84","-0.0200","1697"
"00882","中信中國高股息","33150035","398901750","12.00","12.16","11.92","12.02","-0.0700","5507"
"00885","富邦越南","7034715","85834022","12.21","12.25","12.13","12.13","0.0000","1536"
"00891","中信關鍵半導體","5394068","97077791","17.83","18.05","17.82","18.00","-0.0100","1584"
"00892","富邦台灣半導體","8791783","139212265","15.66","15.88","15.65","15.85","0.1300","1613"
"00893","國泰智能電動車","6218449","130616060","21.07","21.09","20.95","20.95","-0.2800","1021"
"00894","中信小資高價30","793690","15518111","19.43","19.64","19.43","19.62","0.1100","290"
"00895","富邦未來車","2898525","75303579","26.05","26.05","25.94","25.95","-0.0600","1364"
"00896","中信綠能及電動車","1437628","25377226","17.60","17.71","17.51","17.69","0.0300","337"
"00897","富邦基因免疫生技","1543843","12718982","8.28","8.29","8.22","8.22","-0.1400","225"
"00898","國泰基因免疫革命","330482","2350467","7.15","7.15","7.10","7.11","-0.1300","138"
"00899","FT潔淨能源","200429","3566303","17.92","17.92","17.72","17.72","-0.2300","136"
"00900","富邦特選高股息30","14928631","241905526","16.05","16.25","16.05","16.24","0.0700","2829"
"00901","永豐智能車供應鏈","562797","10797496","19.08","19.26","19.08","19.23","-0.0100","155"
"00902","中信電池及儲能","1996333","19778948","9.96","9.96","9.88","9.90","-0.1000","859"
"00903","富邦元宇宙","721368","9675887","13.45","13.45","13.40","13.40","-0.2300","193"
"00904","新光臺灣半導體30","1574266","27418996","17.29","17.46","17.28","17.42","-0.0200","321"
"00905","FT臺灣Smart","1456052","18843693","12.88","12.99","12.87","12.98","0.0000","679"
"00907","永豐優息存股","1951155","31756407","16.19","16.35","16.19","16.30","0.0800","389"
"00908","富邦入息REITs+","509880","6263844","12.34","12.34","12.27","12.28","-0.1700","92"
"00909","國泰數位支付服務","2044189","53545342","26.20","26.22","26.17","26.21","-0.6500","1619"
"00910","第一金太空衛星","147220","2528479","17.21","17.21","17.15","17.16","-0.2700","20"
"00911","兆豐洲際半導體","362966","10355134","28.77","28.77","28.36","28.49","-0.5600","290"
"00912","中信臺灣智慧50","232540","4190721","18.05","18.06","18.00","18.04","-0.0500","132"
"00913","兆豐台灣晶圓製造","359338","7396746","20.40","20.63","20.40","20.59","-0.0400","52"
"00915","凱基優選高股息30","5429789","144037244","26.55","26.61","26.40","26.59","-0.0200","2310"
"00916","國泰全球品牌50","304598","6579263","21.64","21.64","21.56","21.59","-0.2600","359"
"00917","中信特選金融","391162","7636944","19.57","19.57","19.51","19.52","-0.2300","139"
"00918","大華優利高填息30","9434763","235878639","24.85","25.09","24.82","25.07","0.1600","2677"
"00919","群益台灣精選高息","50791370","1295792403","25.41","25.59","25.33","25.54","0.0500","14267"
"00920","富邦ESG綠色電力","237766","3550429","15.13","15.13","14.90","14.94","-0.2000","99"
"00921","兆豐龍頭等權重","1062444","20404404","19.21","19.24","19.15","19.23","-0.0600","510"
"00922","國泰台灣領袖50","1872273","38028267","20.19","20.36","20.18","20.33","-0.0700","1288"
"00923","群益台ESG低碳50","4847615","101999943","20.97","21.10","20.90","21.06","-0.0400","1784"
"00924","復華S&P500成長","1126320","23809110","21.16","21.16","21.10","21.14","-0.2100","546"
"00925","新光標普電動車","251607","3990075","16.00","16.02","15.84","15.86","-0.3700","39"
"00926","凱基全球菁英55","1951416","41360761","21.25","21.25","21.17","21.19","-0.0700","290"
"00927","群益半導體收益","4492255","87187633","19.36","19.48","19.32","19.43","-0.0500","1538"
"00929","復華台灣科技優息","65139443","1328970438","20.33","20.49","20.30","20.48","0.0400","19215"
"00930","永豐ESG低碳高息","2269388","45979715","20.25","20.32","20.16","20.30","-0.0600","833"
"00932","兆豐永續高息等權","2293191","40297169","17.50","17.64","17.43","17.59","0.0200","3019"
"00934","中信成長高股息","3436028","65423629","18.99","19.10","18.94","19.08","-0.0200","786"
"00935","野村臺灣新科技50","2111050","43565198","20.56","20.71","20.45","20.68","0.0100","1009"
"00936","台新永續高息中小","9974714","178287151","17.86","17.95","17.78","17.94","-0.0200","3501"
"00939","統一台灣高息動能","24472202","358664188","14.57","14.69","14.55","14.67","0.0400","4382"
"00940","元大台灣價值高息","75561747","738722890","9.75","9.81","9.73","9.78","-0.0100","16330"
"00941","中信上游半導體","12271759","186895218","15.30","15.30","15.21","15.21","-0.1700","3801"
"00943","兆豐電子高息等權","3821030","57926041","15.04","15.25","15.00","15.24","0.1600","605"
"00944","野村趨勢動能高息","6774356","100104515","14.76","14.82","14.73","14.78","0.0000","2428"
"00945B","凱基美國非投等債","8577247","128271604","14.96","14.98","14.94","14.95","-0.0200","569"
"00946","群益科技高息成長","41998397","427563565","10.13","10.22","10.11","10.20","0.0000","5495"
"01001T","土銀富邦R1","1000","14590","14.59","14.59","14.59","14.59","0.0000","1"
"01002T","土銀國泰R1","10","173","","","","","0.0000","1"
"01004T","土銀富邦R2","41000","522750","12.75","12.75","12.75","12.75","-0.0400","3"
"01007T","兆豐國泰R2","3000","50400","16.80","16.80","16.80","16.80","-0.0100","2"
"01009T","王道圓滿R1","16000","126880","7.93","7.93","7.93","7.93","0.0000","2"
"01010T","京城樂富R1","20630134","207332866","10.05","10.06","10.05","10.05","0.0000","17"
"020000","富邦特選蘋果N","97000","1109680","11.44","11.44","11.44","11.44","-0.0900","1"
"020011","統一微波高息20N","1000","10300","10.30","10.30","10.30","10.30","0.0300","1"
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","98000","2419680","24.59","24.79","24.59","24.77","0.0800","4"
"020019","統一特選台灣5GN","","","","","","","0.0000",""
"02001L","富邦蘋果正二N","107000","2711360","25.07","25.42","25.06","25.39","0.0300","16"
"02001R","富邦蘋果反一N","","","","","","","0.0000",""
"02001S","策元大加權策略N","","","","","","","0.0000",""
"020020","元大台股領航N","51000","547800","10.73","10.76","10.71","10.72","-0.0100","19"
"020028","元大特選電動車N","137000","1223190","8.86","8.94","8.86","8.94","0.0800","44"
"020029","元大ESG高股息N","53000","476440","8.92","9.03","8.92","9.02","0.0500","26"
"020030","統一智慧電動車N","54000","326860","6.05","6.07","6.05","6.05","-0.0100","8"
"020031","統一IC設計臺灣N","65000","387610","5.92","5.99","5.92","5.98","0.0600","18"
"020032","元大綠能N","","","","","","","0.0000",""
"020034","元大IC設計N","135000","1053850","7.69","7.85","7.69","7.81","0.0600","28"
"020036","元大金融配息N","","","","","","","0.0000",""
"020037","元大金融高股息N","7000","44320","6.33","6.34","6.33","6.33","-0.0200","3"
"020038","元大ESG配息N","49000","380750","7.74","7.78","7.74","7.78","0.0500","14"
"020039","元大加權N","19000","122770","6.43","6.48","6.43","6.47","-0.0100","13"
"1101","台泥","17128018","580682908","33.85","34.15","33.65","34.05","0.0500","7807"
"1101B","台泥乙特","5034","243182","48.30","48.35","48.30","48.35","0.0500","4"
"1102","亞泥","4577030","200845382","43.90","44.15","43.55","44.00","0.0500","3379"
"1103","嘉泥","315273","5695102","18.10","18.15","17.95","18.05","-0.0500","547"
"1104","環泥","619343","20505753","33.05","33.30","32.85","33.25","0.1500","473"
"1108","幸福","429878","7163171","16.70","16.70","16.55","16.65","0.0500","213"
"1109","信大","214604","4162978","19.25","19.50","19.20","19.40","0.1000","221"
"1110","東泥","87625","1713406","19.80","19.80","19.45","19.55","0.0000","61"
"1201","味全","670711","12448317","18.55","18.65","18.45","18.55","0.0500","473"
"1203","味王","24","1190","","","","","0.0000","18"
"1210","大成","856133","48859820","57.10","57.40","56.70","57.10","-0.1000","797"
"1213","大飲","40688","277896","6.85","6.90","6.73","6.87","-0.0300","28"
"1215","卜蜂","332846","34948432","105.50","105.50","103.50","105.00","-0.5000","597"
"1216","統一","11066999","880620234","80.10","80.70","79.10","79.10","-1.7000","10676"
"1217","愛之味","774333","9320899","12.05","12.10","11.95","12.00","-0.0500","496"
"1218","泰山","796234","17181469","21.70","21.70","21.45","21.60","-0.1000","656"
"1219","福壽","375489","7085753","18.90","18.95","18.85","18.85","-0.0500","265"
"1220","台榮","485682","7501752","15.25","15.55","15.20","15.55","0.2500","202"
"1225","福懋油","84919","6580964","77.90","78.00","76.90","77.60","-0.5000","94"
"1227","佳格","1079886","45146895","41.90","42.00","41.55","41.70","-0.2000","1129"
"1229","聯華","628234","42236088","67.30","67.40","67.10","67.10","-0.5000","1051"
"1231","聯華食","186223","18528705","99.60","100.00","99.10","99.10","-0.9000","447"
"1232","大統益","20561","2978440","144.50","145.00","144.50","144.50","-0.5000","119"
"1233","天仁","8198","278537","34.00","34.10","33.90","34.00","0.0000","12"
"1234","黑松","115664","4892050","42.40","42.40","42.25","42.30","-0.1500","326"
"1235","興泰","5945","502258","86.50","86.50","86.30","86.30","-0.2000","734"
"1236","宏亞","9029","218467","24.15","24.20","24.15","24.15","0.0500","122"
"1256","鮮活果汁-KY","25710","5538949","215.00","219.50","211.00","218.50","0.5000","313"
"1301","台塑","9549860","633643960","67.00","67.00","66.10","66.30","-0.7000","7895"
"1303","南亞","22981826","1217752479","53.40","53.50","52.60","53.10","-0.6000","12360"
"1304","台聚","1726342","27118788","15.80","15.80","15.65","15.75","-0.1000","1190"
"1305","華夏","988853","18044212","18.25","18.40","18.10","18.30","0.0500","524"
"1307","三芳","749961","23692080","31.75","31.75","31.45","31.70","-0.2500","444"
"1308","亞聚","790505","14418814","18.35","18.35","18.15","18.25","-0.1500","958"
"1309","台達化","529083","8140037","15.50","15.50","15.25","15.35","-0.1500","708"
"1310","台苯","498006","6783180","13.60","13.80","13.40","13.80","0.1500","412"
"1312","國喬","2152132","30406516","14.10","14.30","13.90","14.25","0.2000","1113"
"1312A","國喬特","21000","496500","23.65","23.90","23.60","23.90","-0.1000","16"
"1313","聯成","2032117","26597455","13.10","13.20","13.00","13.10","-0.0500","972"
"1314","中石化","20848814","208167214","10.00","10.10","9.85","10.05","0.0500","5109"
"1315","達新","17027","1212470","71.40","71.40","71.10","71.20","-0.1000","27"
"1316","上曜","3899870","70146340","17.80","18.20","17.75","18.00","-0.0500","1617"
"1319","東陽","4225061","479703205","112.00","115.00","111.00","113.50","1.5000","3135"
"1321","大洋","302321","11599791","37.80","38.60","37.80","38.50","0.5000","215"
"1323","永裕","14104","439509","31.20","31.20","31.10","31.15","0.0000","11"
"1324","地球","45354","637078","14.00","14.10","13.95","14.10","0.1000","68"
"1325","恆大","261802","7342180","28.30","28.30","27.75","28.10","-0.2000","217"
"1326","台化","4412353","239426705","54.70","54.70","54.00","54.20","-0.6000","2859"
"1337","再生-KY","414513","3075753","7.46","7.50","7.32","7.44","-0.0200","308"
"1338","廣華-KY","53643","1809315","33.85","33.95","33.50","33.75","-0.1000","72"
"1339","昭輝","188481","13572236","70.60","72.70","70.20","72.10","0.7000","169"
"1340","勝悅-KY","617220","6144575","9.96","10.10","9.88","10.10","0.1600","1235"
"1341","富林-KY","15388","1076855","70.20","70.20","69.70","70.20","0.4000","50"
"1342","八貫","485953","54956265","114.00","114.00","112.50","112.50","-2.5000","744"
"1402","遠東新","2476429","83126780","33.65","33.70","33.30","33.65","0.0000","1947"
"1409","新纖","1886281","30849047","16.30","16.45","16.25","16.40","0.0000","973"
"1410","南染","66238","2480972","37.55","37.75","37.20","37.65","-0.1500","65"
"1413","宏洲","75639","751264","9.93","10.00","9.87","9.91","-0.0500","121"
"1414","東和","305906","5951760","19.45","19.60","19.20","19.50","0.0500","200"
"1416","廣豐","530992","6850443","12.85","13.10","12.80","13.00","0.0500","286"
"1417","嘉裕","243597","2798032","11.50","11.55","11.35","11.55","0.1000","277"
"1418","東華","34013","1020829","30.25","30.25","29.90","30.00","-0.2500","41"
"1419","新紡","64878","3050833","46.80","47.30","46.80","47.20","0.0000","48"
"1423","利華","114603","4003404","34.90","35.05","34.85","35.00","0.0000","300"
"1432","大魯閣","163238","2916340","17.90","17.95","17.80","17.90","0.0000","269"
"1434","福懋","895960","20869699","23.20","23.40","23.15","23.25","0.0000","602"
"1435","中福","4797","229365","47.50","48.25","47.50","48.25","0.2500","93"
"1436","華友聯","155286","20376388","130.00","133.00","129.50","132.50","1.5000","175"
"1437","勤益控","141825","5080907","35.65","36.00","35.65","35.90","0.1500","143"
"1438","三地開發","131748","6950731","51.70","53.80","51.50","53.40","1.5000","110"
"1439","雋揚","30010","818668","27.15","27.40","27.05","27.40","0.0500","34"
"1440","南紡","1767443","30222092","17.00","17.20","17.00","17.10","0.1000","716"
"1441","大東","41178","564800","14.00","14.00","13.50","13.65","0.0000","174"
"1442","名軒","2015544","113336212","56.40","57.30","55.40","56.80","-0.2000","1593"
"1443","立益物流","58250","1814961","30.90","31.40","30.90","31.40","0.5500","63"
"1444","力麗","1050800","10212691","9.70","9.76","9.67","9.72","-0.0200","472"
"1445","大宇","244300","5463462","22.45","22.50","22.20","22.45","-0.0500","149"
"1446","宏和","1238718","62558878","50.30","51.30","49.95","50.70","0.2000","824"
"1447","力鵬","2606667","23360257","8.99","9.07","8.85","9.03","0.0100","1214"
"1449","佳和","355856","6371877","17.90","18.05","17.80","17.85","-0.0500","206"
"1451","年興","118419","2347991","19.75","20.10","19.65","20.00","0.0000","207"
"1452","宏益","82356","1389704","16.90","16.95","16.85","16.85","-0.1000","72"
"1453","大將","2500152","67127270","26.00","27.75","25.55","26.60","0.3000","1889"
"1454","台富","12200","203149","16.90","16.90","16.55","16.65","0.2000","15"
"1455","集盛","1015594","14543753","14.25","14.45","14.15","14.35","-0.0500","473"
"1456","怡華","184794","3457471","19.00","19.00","18.40","18.80","-0.2000","174"
"1457","宜進","433541","9343845","21.50","21.75","21.45","21.55","0.0000","273"
"1459","聯發","595968","6333287","10.95","10.95","10.50","10.60","-0.3500","338"
"1460","宏遠","468003","3766962","7.94","8.10","7.94","8.08","0.0300","160"
"1463","強盛","42134","821765","19.55","19.65","19.40","19.60","0.0500","49"
"1464","得力","482854","6698589","13.95","14.00","13.80","13.85","-0.1000","334"
"1465","偉全","134370","2118584","15.70","15.90","15.70","15.80","0.0500","111"
