證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"0050","元大台灣50","11261872","1954032447","173.15","174.25","172.90","173.30","0.4500","12407"
"0051","元大中型100","105172","8598259","81.85","82.10","81.35","81.50","-0.3500","367"
"0052","富邦科技","713594","121265543","170.10","170.50","169.20","169.65","0.6500","879"
"0053","元大電子","13112","1234373","94.40","94.50","93.80","94.15","0.5000","110"
"0055","元大MSCI金融","384127","10377770","26.89","27.15","26.89","26.97","0.1000","459"
"0056","元大高股息","21211677","847327107","39.98","40.02","39.85","39.95","-0.0600","23528"
"0057","富邦摩台","12607","1611573","127.80","128.20","127.75","127.90","0.5500","73"
"0061","元大寶滬深","405322","6987403","17.35","17.35","17.18","17.19","-0.1600","230"
"006203","元大MSCI台灣","6534","538603","82.65","82.70","82.40","82.45","0.4500","109"
"006204","永豐臺灣加權","27714","3010169","108.60","109.00","108.55","108.60","0.2000","119"
"006205","富邦上証","1916499","56654807","29.84","29.91","29.47","29.49","-0.3200","481"
"006206","元大上證50","178506","5031487","28.35","28.44","28.01","28.16","-0.1900","134"
"006207","復華滬深","170156","3799666","22.43","22.43","22.27","22.31","-0.1600","89"
"006208","富邦台50","6226205","632022150","101.40","102.00","101.15","101.30","0.2500","9144"
"00625K","富邦上証+R","","","","","","","0.0000",""
"00631L","元大台灣50正2","3018086","676550207","224.60","226.10","222.70","223.05","-0.6500","2540"
"00632R","元大台灣50反1","84085982","303785851","3.61","3.63","3.59","3.62","0.0000","3069"
"00633L","富邦上証正2","8100193","274243947","34.64","34.64","33.50","33.58","-0.7600","1661"
"00634R","富邦上証反1","905000","4207930","4.59","4.66","4.59","4.65","0.0600","41"
"00635U","期元大S&P黃金","963574","26245700","27.29","27.30","27.18","27.22","-0.9400","706"
"00636","國泰中國A50","2095961","43114976","20.67","20.75","20.42","20.48","-0.1800","517"
"00636K","國泰中國A50+U","200","1264","6.32","6.32","6.32","6.32","-0.1000","2"
"00637L","元大滬深300正2","76497522","1041215464","13.91","13.91","13.45","13.47","-0.3100","7654"
"00638R","元大滬深300反1","1253000","12167980","9.59","9.75","9.59","9.75","0.1300","59"
"00639","富邦深100","380835","3973889","10.49","10.50","10.40","10.45","-0.0400","178"
"00640L","富邦日本正2","1192300","70707096","59.35","59.70","58.85","58.95","1.2000","269"
"00641R","富邦日本反1","1872525","11876539","6.35","6.36","6.32","6.35","-0.0600","112"
"00642U","期元大S&P石油","5137174","89646843","17.46","17.50","17.40","17.43","0.4100","1325"
"00643","群益深証中小","933575","10697016","11.45","11.50","11.42","11.49","0.0500","151"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","797068","30793140","38.74","38.74","38.49","38.49","0.3900","379"
"00646","元大S&P500","3326166","180232392","54.10","54.25","54.10","54.15","0.1500","1425"
"00647L","元大S&P500正2","331261","28509839","85.95","86.30","85.95","86.15","0.0000","60"
"00648R","元大S&P500反1","737000","4150310","5.64","5.64","5.63","5.64","0.0000","28"
"00650L","復華香港正2","41586069","427557375","10.50","10.50","10.16","10.20","-0.3500","3393"
"00651R","復華香港反1","1284840","11218861","8.67","8.80","8.64","8.78","0.1500","124"
"00652","富邦印度","931352","35278543","37.45","38.03","37.45","38.00","0.5900","604"
"00653L","富邦印度正2","1290201","76915949","59.35","60.05","59.35","60.00","1.4500","515"
"00654R","富邦印度反1","630000","4181900","6.69","6.69","6.62","6.63","-0.0800","60"
"00655L","國泰中國A50正2","5100164","117830910","23.61","23.67","22.86","22.93","-0.5400","776"
"00656R","國泰中國A50反1","343000","2968590","8.62","8.75","8.61","8.75","0.1200","27"
"00657","國泰日經225","165147","7609917","46.08","46.12","46.01","46.10","0.7000","166"
"00657K","國泰日經225+U","200","2844","14.22","14.22","14.22","14.22","0.1400","2"
"00660","元大歐洲50","10110","367647","36.44","36.44","36.41","36.41","-0.3200","112"
"00661","元大日經225","728364","36621487","50.25","50.35","50.15","50.25","0.6600","261"
"00662","富邦NASDAQ","2347102","186388712","79.30","79.55","79.30","79.35","0.3000","1263"
"00663L","國泰臺灣加權正2","229051","47548436","206.20","207.85","205.50","205.50","-0.1500","16"
"00664R","國泰臺灣加權反1","6530120","26767069","4.09","4.12","4.08","4.11","0.0100","279"
"00665L","富邦恒生國企正2","87554118","595801438","6.95","6.95","6.72","6.75","-0.2100","5527"
"00666R","富邦恒生國企反1","389000","5725850","14.66","14.78","14.65","14.71","0.2200","47"
"00668","國泰美國道瓊","26271","1200919","45.73","45.73","45.70","45.71","-0.0200","90"
"00668K","國泰美國道瓊+U","200","2820","14.10","14.10","14.10","14.10","-0.0500","2"
"00669R","國泰美國道瓊反1","1974000","14210400","7.20","7.21","7.19","7.19","0.0300","88"
"00670L","富邦NASDAQ正2","550509","65777113","119.50","119.60","119.35","119.50","-0.1000","381"
"00671R","富邦NASDAQ反1","2402000","9358950","3.90","3.90","3.89","3.90","0.0100","121"
"00673R","期元大S&P原油反1","13835229","103428026","7.46","7.50","7.45","7.49","-0.1800","1077"
"00674R","期元大S&P黃金反1","1888595","20356540","10.76","10.81","10.76","10.79","0.3500","339"
"00675L","富邦臺灣加權正2","1648892","148037720","90.00","90.70","89.35","89.50","-0.3000","1378"
"00676R","富邦臺灣加權反1","5968975","13548240","2.27","2.28","2.26","2.27","0.0000","169"
"00678","群益那斯達克生技","486135","14141452","29.02","29.12","29.00","29.12","-0.0300","118"
"00680L","元大美債20正2","66097899","553451579","8.40","8.40","8.34","8.37","-0.3600","6590"
"00681R","元大美債20反1","680034","14069402","20.69","20.72","20.67","20.72","0.4600","77"
"00682U","期元大美元指數","20000","425500","21.26","21.29","21.26","21.28","0.2400","10"
"00683L","期元大美元指正2","96060","2212452","23.00","23.05","23.00","23.03","0.4400","55"
"00684R","期元大美元指反1","11000","168630","15.33","15.33","15.33","15.33","-0.1500","2"
"00685L","群益臺灣加權正2","521323","41813054","80.10","80.80","79.55","79.55","-0.4000","146"
"00686R","群益臺灣加權反1","580100","1417095","2.43","2.45","2.43","2.45","0.0100","31"
"00688L","國泰20年美債正2","30132276","250788800","8.30","8.35","8.29","8.33","-0.3600","3249"
"00689R","國泰20年美債反1","33000","706480","21.40","21.43","21.40","21.40","0.4500","9"
"00690","兆豐藍籌30","710438","23658911","33.44","33.44","33.21","33.25","-0.1500","522"
"00692","富邦公司治理","2556741","105937501","41.34","41.65","41.34","41.37","0.0400","1857"
"00693U","期街口S&P黃豆","345111","8214927","23.84","23.85","23.75","23.77","-0.2200","114"
"00700","富邦恒生國企","644766","8261515","12.97","12.97","12.75","12.81","-0.1900","236"
"00701","國泰股利精選30","1602253","44613659","27.71","27.96","27.71","27.82","0.0200","770"
"00702","國泰標普低波高息","104556","2442418","23.33","23.37","23.32","23.36","-0.0100","12"
"00703","台新MSCI中國","84158","1311874","15.66","15.66","15.55","15.59","-0.1500","80"
"00706L","期元大S&P日圓正2","6168430","37504201","6.09","6.09","6.07","6.07","-0.1200","878"
"00707R","期元大S&P日圓反1","1000","29900","29.90","29.90","29.90","29.90","0.0000","1"
"00708L","期元大S&P黃金正2","2283012","74813540","32.90","32.92","32.65","32.66","-2.4100","912"
"00709","富邦歐洲","25624","776088","30.28","30.31","30.28","30.30","0.0400","107"
"00710B","復華彭博非投等債","544069","10611338","19.48","19.54","19.48","19.51","0.0300","96"
"00711B","復華彭博新興債","249810","4103640","16.45","16.45","16.42","16.42","-0.1000","34"
"00712","復華富時不動產","30007004","288957715","9.64","9.64","9.61","9.63","-0.0800","7607"
"00713","元大台灣高息低波","12073174","702827052","58.10","58.45","57.90","58.25","0.0000","8785"
"00714","群益道瓊美國地產","129927","2514592","19.34","19.37","19.34","19.36","-0.0500","115"
"00715L","期街口布蘭特正2","50180643","783570444","15.62","15.66","15.51","15.60","0.5900","5334"
"00717","富邦美國特別股","123894","1970440","15.90","15.93","15.90","15.91","-0.0200","131"
"00728","第一金工業30","402453","12475452","31.04","31.10","30.88","30.88","-0.1600","180"
"00730","富邦臺灣優質高息","151573","3382915","22.35","22.38","22.25","22.36","0.0100","230"
"00731","復華富時高息低波","948867","70923514","74.50","74.95","74.30","74.70","-0.1000","1440"
"00733","富邦臺灣中小","2464028","145507680","59.00","59.25","58.85","59.05","0.0500","1782"
"00735","國泰臺韓科技","108125","3883126","35.92","36.01","35.91","35.93","-0.0700","101"
"00736","國泰新興市場","101438","2266347","22.34","22.35","22.34","22.35","-0.0300","6"
"00737","國泰AI+Robo","81496","2488951","30.66","30.66","30.50","30.54","-0.1500","131"
"00738U","期元大道瓊白銀","2739622","73898335","27.03","27.21","26.69","26.87","-2.0100","820"
"00739","元大MSCI A股","26815","558694","20.92","20.92","20.78","20.83","-0.1500","84"
"00752","中信中國50","12573363","233787685","18.77","18.80","18.54","18.58","-0.1800","1548"
"00753L","中信中國50正2","33783372","270848855","8.15","8.21","7.93","7.94","-0.2400","4016"
"00757","統一FANG+","2266776","188025965","82.90","83.05","82.75","83.00","0.1000","1667"
"00762","元大全球AI","285317","17824756","62.35","62.50","62.35","62.50","0.1500","553"
"00763U","期街口道瓊銅","611392","16970046","27.88","27.96","27.63","27.67","-0.8400","327"
"00770","國泰北美科技","428011","19269462","45.00","45.05","44.99","45.04","0.2200","510"
"00771","元大US高息特別股","25356","443384","17.47","17.50","17.47","17.50","0.0300","81"
"00775B","新光投等債15+","811095","27690403","34.09","34.15","34.09","34.14","-0.4100","20"
"00783","富邦中証500","167639","2987398","17.80","17.89","17.80","17.89","0.0500","20"
"00830","國泰費城半導體","9115571","445377916","48.63","48.92","48.63","48.85","0.5900","2601"
"00850","元大臺灣ESG永續","1601157","68930110","42.93","43.22","42.93","43.02","0.1300","1340"
"00851","台新全球AI","136924","6082610","44.39","44.48","44.39","44.42","0.0300","154"
"00852L","國泰美國道瓊正2","380100","8986701","23.65","23.68","23.58","23.65","-0.1600","73"
"00861","元大全球未來通訊","38689","1599833","41.04","41.05","41.00","41.03","0.0100","161"
"00865B","國泰US短期公債","276490","12560957","45.22","45.46","45.22","45.44","0.2200","108"
"00875","國泰網路資安","32097","1020162","31.84","31.84","31.75","31.78","0.1500","93"
"00876","元大全球5G","1109360","44824471","40.12","40.48","40.12","40.47","0.4200","356"
"00878","國泰永續高股息","51161293","1176461798","22.97","23.09","22.92","22.97","-0.0400","40618"
"00881","國泰台灣5G+","12109923","281321447","23.28","23.35","23.16","23.22","0.0600","2963"
"00882","中信中國高股息","43145120","510650894","12.06","12.06","11.74","11.76","-0.3000","11192"
"00885","富邦越南","7193316","88036659","12.25","12.31","12.16","12.16","-0.0900","1868"
"00891","中信關鍵半導體","6270075","115756999","18.51","18.58","18.39","18.45","-0.0600","2657"
"00892","富邦台灣半導體","4037239","65905687","16.35","16.37","16.25","16.36","0.0600","1113"
"00893","國泰智能電動車","2648089","57481417","21.80","21.80","21.68","21.69","-0.1400","979"
"00894","中信小資高價30","3443422","68346252","19.75","19.91","19.75","19.87","0.1600","282"
"00895","富邦未來車","1864874","51051521","27.33","27.49","27.33","27.34","0.0100","1187"
"00896","中信綠能及電動車","2367853","42402454","17.92","17.96","17.85","17.91","-0.0100","747"
"00897","富邦基因免疫生技","811406","6692116","8.28","8.28","8.24","8.24","-0.0700","214"
"00898","國泰基因免疫革命","701068","5040934","7.18","7.21","7.18","7.18","-0.0100","280"
"00899","FT潔淨能源","320054","5797899","18.40","18.40","18.09","18.09","-0.3300","182"
"00900","富邦特選高股息30","10525569","173660301","16.51","16.60","16.44","16.46","-0.1000","2048"
"00901","永豐智能車供應鏈","500616","9792078","19.51","19.62","19.49","19.56","0.0600","173"
"00902","中信電池及儲能","1841397","17884726","9.76","9.77","9.69","9.70","-0.0600","796"
"00903","富邦元宇宙","710275","9921290","13.95","13.99","13.95","13.97","-0.0100","254"
"00904","新光臺灣半導體30","1760520","31542781","17.97","18.00","17.85","17.87","-0.0600","372"
"00905","FT臺灣Smart","3145135","41342258","13.15","13.21","13.12","13.14","0.0100","646"
"00907","永豐優息存股","10107465","168495379","16.89","17.00","16.49","16.51","-0.3800","2344"
"00908","富邦入息REITs+","413296","5127702","12.40","12.42","12.40","12.40","-0.1800","100"
"00909","國泰數位支付服務","5329325","145565201","27.57","27.57","27.21","27.22","-0.5000","1814"
"00910","第一金太空衛星","170415","3009450","18.00","18.00","17.63","17.64","-0.3900","44"
"00911","兆豐洲際半導體","214068","6342951","29.42","29.70","29.42","29.64","0.2600","121"
"00912","中信臺灣智慧50","1862471","34125483","18.38","18.39","18.26","18.28","-0.0700","241"
"00913","兆豐台灣晶圓製造","487673","10367403","21.27","21.32","21.18","21.23","-0.0200","79"
"00915","凱基優選高股息30","11455737","311882263","27.10","27.33","27.01","27.30","0.1300","3502"
"00916","國泰全球品牌50","242103","5301541","21.91","21.91","21.87","21.90","0.0000","412"
"00917","中信特選金融","72076","1392640","19.32","19.32","19.31","19.32","-0.0700","268"
"00918","大華優利高填息30","105070366","2658009005","25.41","25.46","25.18","25.18","-0.2300","32617"
"00919","群益台灣精選高息","111436499","2904407178","26.10","26.25","25.96","25.98","-0.1500","45736"
"00920","富邦ESG綠色電力","146383","2245535","15.49","15.49","15.31","15.34","-0.1600","118"
"00921","兆豐龍頭等權重","5742866","111584910","19.47","19.50","19.39","19.41","-0.0600","1724"
"00922","國泰台灣領袖50","3069331","62889669","20.46","20.58","20.45","20.45","-0.0100","1571"
"00923","群益台ESG低碳50","5089962","109152361","21.43","21.54","21.36","21.46","0.0600","2526"
"00924","復華S&P500成長","821360","17897626","21.68","21.81","21.68","21.81","0.1300","508"
"00925","新光標普電動車","204006","3286596","16.13","16.13","16.11","16.13","-0.0100","8"
"00926","凱基全球菁英55","1243568","27674734","22.21","22.28","22.20","22.26","0.1400","348"
"00927","群益半導體收益","7587701","150406202","19.83","19.94","19.75","19.84","0.0400","2362"
"00929","復華台灣科技優息","150851023","3098447144","20.55","20.62","20.51","20.54","-0.0300","49060"
"00930","永豐ESG低碳高息","1914491","39485909","20.54","20.73","20.50","20.72","0.0400","605"
"00932","兆豐永續高息等權","2405307","42604102","17.76","17.77","17.67","17.69","-0.0700","1083"
"00934","中信成長高股息","7444162","146068116","19.60","19.70","19.52","19.66","0.0300","1404"
"00935","野村臺灣新科技50","3169454","66825360","21.15","21.18","21.02","21.08","0.0300","1498"
"00936","台新永續高息中小","94467440","1771708955","18.66","18.97","18.63","18.70","-0.0100","17803"
"00939","統一台灣高息動能","28205250","412662261","14.68","14.71","14.58","14.58","-0.1500","14563"
"00940","元大台灣價值高息","109232006","1084639242","9.91","9.97","9.90","9.91","-0.0300","21788"
"00941","中信上游半導體","22433185","348378329","15.46","15.59","15.46","15.52","0.1200","4241"
"00943","兆豐電子高息等權","1333280","20254626","15.19","15.25","15.16","15.20","-0.0100","353"
"00944","野村趨勢動能高息","5715914","85696455","14.95","15.04","14.91","14.93","-0.0500","1696"
"00945B","凱基美國非投等債","5829848","87594044","15.02","15.04","15.01","15.02","0.0100","326"
"00946","群益科技高息成長","28446538","296160913","10.40","10.46","10.36","10.43","0.0200","4148"
"01001T","土銀富邦R1","91000","1324910","14.55","14.56","14.55","14.56","0.0000","6"
"01002T","土銀國泰R1","17104","288553","16.88","16.88","16.87","16.87","0.0000","8"
"01004T","土銀富邦R2","255002","3212005","12.60","12.60","12.58","12.60","0.0000","25"
"01007T","兆豐國泰R2","2","33","","","","","0.0000","2"
"01009T","王道圓滿R1","322000","2563000","7.96","7.96","7.95","7.95","-0.0100","17"
"01010T","京城樂富R1","120000","1201460","10.01","10.02","10.01","10.02","0.0000","27"
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","7000","171880","24.58","24.58","24.54","24.54","-0.5300","5"
"020019","統一特選台灣5GN","","","","","","","0.0000",""
"02001L","富邦蘋果正二N","60000","1516660","25.36","25.41","25.11","25.11","-0.3200","24"
"02001R","富邦蘋果反一N","","","","","","","0.0000",""
"02001S","策元大加權策略N","2000","14440","7.22","7.22","7.22","7.22","0.0000","1"
"020020","元大台股領航N","23000","251640","11.00","11.00","10.91","10.93","-0.0300","11"
"020028","元大特選電動車N","46000","410430","8.94","8.95","8.91","8.93","-0.0100","10"
"020029","元大ESG高股息N","106000","950720","9.10","9.10","8.92","8.92","-0.1900","39"
"020030","統一智慧電動車N","27000","163780","6.05","6.08","6.05","6.05","-0.0200","12"
"020031","統一IC設計臺灣N","73000","448970","6.20","6.20","6.14","6.15","-0.0500","11"
"020032","元大綠能N","36000","221050","6.11","6.17","6.11","6.17","0.0000","8"
"020034","元大IC設計N","75000","606240","8.06","8.10","8.05","8.08","-0.0200","16"
"020036","元大金融配息N","4000","24930","6.22","6.27","6.22","6.27","0.0500","2"
"020037","元大金融高股息N","237000","1523780","6.40","6.45","6.40","6.43","0.0300","10"
"020038","元大ESG配息N","59000","459790","7.84","7.84","7.69","7.70","-0.1400","12"
"020039","元大加權N","35000","229670","6.56","6.58","6.54","6.54","-0.0200","13"
"1101","台泥","12298101","405136160","33.00","33.20","32.85","32.85","-0.2000","5415"
"1101B","台泥乙特","4515","217479","48.10","48.30","48.10","48.30","0.0000","14"
"1102","亞泥","6135702","255222058","41.20","41.90","41.10","41.40","0.0000","3754"
"1103","嘉泥","540230","9881379","18.40","18.40","18.15","18.15","-0.2500","624"
"1104","環泥","804689","27109614","33.60","33.85","33.55","33.55","-0.3000","572"
"1108","幸福","736260","12493705","17.00","17.10","16.85","16.90","0.0000","332"
"1109","信大","280967","5447286","19.40","19.45","19.30","19.35","-0.0500","201"
"1110","東泥","1464135","33966463","24.25","24.25","22.70","22.90","-1.3500","820"
"1201","味全","357538","6747668","18.85","19.00","18.80","18.85","0.0500","339"
"1203","味王","13360","655748","49.50","49.60","48.70","49.60","-0.1000","37"
"1210","大成","1393120","79552073","57.10","57.20","57.00","57.00","-0.1000","1056"
"1213","大飲","199544","1414280","6.92","7.20","6.90","7.15","0.0000","69"
"1215","卜蜂","389722","41815818","107.50","107.50","107.00","107.00","-1.0000","636"
"1216","統一","9234489","730039048","79.10","79.50","78.70","79.00","-1.3000","10845"
"1217","愛之味","1445529","17547567","12.10","12.20","12.05","12.10","0.0000","483"
"1218","泰山","3391684","76003935","22.80","22.95","22.10","22.20","-1.0500","2049"
"1219","福壽","237819","4484007","18.80","18.90","18.80","18.80","-0.1000","180"
"1220","台榮","300570","4674156","15.55","15.70","15.45","15.50","0.0500","180"
"1225","福懋油","120954","10982614","88.20","92.50","88.20","92.40","-0.4000","179"
"1227","佳格","1234731","51166215","41.35","41.85","41.10","41.70","0.3500","746"
"1229","聯華","1489221","99500166","67.20","67.20","66.50","66.70","-0.5000","1466"
"1231","聯華食","105196","10682824","102.50","102.50","101.00","101.50","-1.0000","316"
"1232","大統益","151690","21998880","145.00","146.00","144.00","146.00","1.0000","253"
"1233","天仁","5032","171391","34.00","34.10","34.00","34.10","-0.1000","8"
"1234","黑松","149662","6506642","43.60","43.60","43.35","43.45","-0.1500","210"
"1235","興泰","10260","921347","90.30","90.70","89.50","89.50","-1.4000","13"
"1236","宏亞","9094","218898","24.05","24.10","24.00","24.00","0.0000","92"
"1256","鮮活果汁-KY","139704","27705445","200.00","200.00","197.50","198.00","-2.5000","1652"
"1301","台塑","20905653","1291616314","62.50","62.60","61.50","61.50","-1.2000","13333"
"1303","南亞","11871194","606557216","50.90","51.50","50.80","50.80","0.0000","5669"
"1304","台聚","1579374","24186984","15.55","15.55","15.20","15.20","-0.3500","1774"
"1305","華夏","1259974","21635229","17.50","17.50","17.00","17.10","-0.4000","904"
"1307","三芳","582487","18535546","32.05","32.10","31.60","31.60","-0.9000","545"
"1308","亞聚","2036898","35542575","17.70","17.70","17.35","17.40","-0.4000","3355"
"1309","台達化","638214","9866490","15.50","15.60","15.35","15.35","-0.0500","608"
"1310","台苯","1522077","20238631","13.25","13.45","13.15","13.25","0.2500","1119"
"1312","國喬","2973377","41726156","14.30","14.30","13.90","14.00","-0.2500","1359"
"1312A","國喬特","12000","284900","23.80","23.80","23.70","23.70","-0.1000","7"
"1313","聯成","2030007","25553913","12.60","12.75","12.50","12.50","-0.1000","1314"
"1314","中石化","19653995","197935452","10.20","10.20","10.00","10.00","-0.1000","4593"
"1315","達新","23024","1655372","72.00","72.00","71.70","71.80","-0.1000","40"
"1316","上曜","56646588","1182197881","21.00","21.65","20.15","20.15","-0.6000","20037"
"1319","東陽","6292401","750512010","115.50","121.00","115.50","119.00","4.5000","4561"
"1321","大洋","346238","13450758","39.40","39.40","38.55","38.55","-0.6500","239"
"1323","永裕","10818","331229","30.75","30.75","30.50","30.65","0.1500","25"
"1324","地球","101595","1354754","13.40","13.40","13.25","13.25","-0.1500","127"
"1325","恆大","5836346","179706398","29.05","31.35","28.90","31.35","2.8500","3293"
"1326","台化","6234254","326466120","52.10","52.90","52.00","52.10","0.1000","3341"
"1337","再生-KY","1198675","9230294","7.59","7.81","7.59","7.61","0.0200","477"
"1338","廣華-KY","104687","3520432","34.00","34.00","33.30","33.30","-0.8000","101"
"1339","昭輝","198228","13823961","70.00","71.00","68.70","68.70","-0.6000","171"
"1340","勝悅-KY","77449","775372","10.00","10.05","9.99","10.00","0.0000","216"
"1341","富林-KY","43901","3087184","70.90","70.90","70.00","70.70","-0.2000","39"
"1342","八貫","496930","56120698","114.00","114.50","112.00","112.50","-1.5000","543"
"1402","遠東新","8701343","304187813","34.15","35.35","34.15","34.90","0.3500","5033"
"1409","新纖","1523057","25334709","16.60","16.75","16.55","16.60","-0.0500","584"
"1410","南染","27102","1018011","37.55","37.80","37.45","37.75","0.0000","33"
"1413","宏洲","683757","7802956","11.75","11.75","11.10","11.25","-0.0500","281"
"1414","東和","1556635","33970763","22.50","22.50","21.55","21.65","-0.9500","821"
"1416","廣豐","485897","6304375","13.15","13.15","12.90","12.90","-0.1500","303"
"1417","嘉裕","252790","2883471","11.50","11.50","11.35","11.40","-0.0500","217"
"1418","東華","42475","1298584","30.20","31.40","30.20","31.00","-0.0500","61"
"1419","新紡","48002","2323446","48.45","48.55","48.20","48.25","-0.6000","44"
"1423","利華","89044","3514616","39.30","39.70","39.30","39.50","0.2500","80"
"1432","大魯閣","136848","2434856","17.90","17.90","17.70","17.75","-0.1000","280"
"1434","福懋","1646328","37060493","22.55","22.70","22.35","22.35","-0.4000","1571"
"1435","中福","3557","168513","47.25","47.50","47.25","47.50","-0.7500","26"
"1436","華友聯","636363","93038181","149.50","150.00","145.00","145.50","-3.5000","518"
"1437","勤益控","391596","14687601","37.80","37.95","37.25","37.35","-0.4500","372"
"1438","三地開發","609695","38019235","65.00","65.00","60.70","61.80","-2.8000","471"
"1439","雋揚","106383","3001458","28.30","28.70","27.80","27.90","-0.4000","108"
"1440","南紡","5323477","96664872","18.60","18.65","17.95","18.00","-0.5500","2524"
"1441","大東","42174","561580","13.35","13.35","13.25","13.25","0.0000","145"
"1442","名軒","4294836","277727655","65.00","65.90","63.60","64.50","0.5000","4275"
"1443","立益物流","27067","850192","31.30","31.80","31.30","31.60","0.2000","30"
"1444","力麗","1743443","17257964","10.00","10.00","9.79","9.79","-0.1800","1110"
"1445","大宇","1491409","34697629","23.05","23.45","23.05","23.30","0.3000","625"
"1446","宏和","3389398","197112274","60.40","60.90","57.00","57.00","-3.4000","2221"
"1447","力鵬","8359217","87044881","10.30","10.65","10.25","10.35","0.1500","2408"
"1449","佳和","579141","10706744","19.00","19.00","18.25","18.30","-0.7000","314"
"1451","年興","173449","3553463","20.40","20.60","20.30","20.30","-0.1000","217"
"1452","宏益","142899","2470722","17.25","17.40","17.20","17.20","-0.0500","99"
"1453","大將","4160074","118615292","29.65","29.75","27.45","27.45","-1.8500","2289"
"1454","台富","29161","486169","16.80","16.90","16.60","16.75","-0.1500","25"
"1455","集盛","7065172","105594619","15.30","15.50","14.60","14.75","-0.2500","2582"
"1456","怡華","362996","7267537","20.25","20.35","19.75","20.25","0.0000","137"
"1457","宜進","1003321","22639954","22.65","22.85","22.30","22.30","-0.1000","517"
"1459","聯發","131529","1437575","11.10","11.10","10.85","10.90","-0.2000","151"
"1460","宏遠","603930","5008274","8.27","8.36","8.23","8.23","-0.0400","248"
"1463","強盛","43030","867652","20.10","20.30","20.10","20.10","0.0000","35"
"1464","得力","822392","12271472","15.00","15.05","14.75","14.90","0.0000","430"
"1465","偉全","145167","2181585","15.35","15.35","14.90","14.95","-0.4000","150"
"1466","聚隆","189546","2403852","12.90","12.90","12.50","12.60","-0.2000","73"
"1467","南緯","342906","3983633","11.60","11.70","11.55","11.55","-0.0500","266"
"1468","昶和","33058","479930","14.60","14.60","14.45","14.55","0.0000","28"
"1470","大統新創","3046","63657","20.90","20.90","20.90","20.90","0.0000","8"
"1471","首利","1212103","19716228","16.50","16.70","15.90","16.10","0.0500","573"
"1472","三洋實業","28504","2096252","74.20","74.20","73.00","73.00","0.7000","119"
"1473","台南","15393467","848240546","55.00","57.00","52.80","54.20","-0.8000","7811"
"1474","弘裕","344059","4818657","14.35","14.35","13.85","13.95","-0.2500","186"
"1475","業旺","584180","35547863","59.70","62.50","59.60","60.10","2.0000","575"
"1476","儒鴻","1127696","612023818","543.00","551.00","538.00","539.00","-12.0000","1888"
"1477","聚陽","1264046","505037669","398.50","402.50","396.50","399.50","1.0000","1276"
"1503","士電","21256424","5240237440","245.00","255.00","238.50","245.50","2.5000","16965"
"1504","東元","19688615","1151706448","59.60","59.60","57.80","58.50","-0.5000","10852"
"1506","正道","521228","8861952","16.90","17.10","16.85","17.05","0.1500","236"
"1512","瑞利","45584","399313","8.75","8.92","8.46","8.90","0.1500","37"
"1513","中興電","36565160","6544185248","181.00","182.00","175.50","177.50","-4.5000","28283"
"1514","亞力","57376525","7059900823","122.50","126.50","120.00","124.50","6.5000","41324"
"1515","力山","1383168","64286150","47.00","47.25","45.70","45.85","-0.6500","896"
"1516","川飛","605121","14394593","23.85","24.40","23.50","23.50","-0.2000","394"
"1517","利奇","501660","8243372","16.75","16.90","16.25","16.30","-0.4500","628"
"1519","華城","12387880","9458556581","750.00","794.00","742.00","792.00","50.0000","15674"
"1521","大億","16544","658961","40.65","40.70","39.40","39.40","-0.1500","29"
"1522","堤維西","15416845","1050090629","66.00","70.60","65.60","66.80","0.6000","10526"
"1522A","堤維西甲特","4022","184207","45.80","45.80","45.80","45.80","0.0000","4"
"1524","耿鼎","5989686","216168687","36.55","37.35","35.25","35.35","-0.8500","3804"
"1525","江申","48826","3768704","76.60","78.20","76.10","77.10","0.5000","63"
"1526","日馳","161403","5291308","33.30","33.35","32.60","32.60","-0.4500","166"
"1527","鑽全","513267","22398956","43.60","43.95","43.35","43.65","0.4500","403"
"1528","恩德","652924","8195373","12.80","12.80","12.45","12.45","-0.3000","349"
"1529","樂事綠能","1215962","39597557","33.20","33.25","32.05","32.05","-1.3500","1173"
"1530","亞崴","101653","3275449","32.40","32.50","32.05","32.10","-0.3000","436"
"1531","高林股","233054","3419822","15.05","15.05","14.55","14.65","-0.3000","390"
"1532","勤美","8620733","441263975","53.20","53.50","49.80","50.30","-2.3000","5479"
"1533","車王電","104944","4962091","48.00","48.00","46.60","46.75","-0.6000","145"
"1535","中宇","195394","13586334","69.80","70.10","69.20","69.20","-1.1000","406"
"1536","和大","1243877","69047488","56.50","56.70","54.90","55.00","-1.3000","1060"
"1537","廣隆","214981","31871657","149.00","149.00","147.50","148.00","-0.5000","244"
"1538","正峰","23310","339215","14.35","15.00","14.30","14.70","0.4000","21"
"1539","巨庭","245398","5800127","23.80","23.80","23.55","23.55","-0.1500","84"
